run_id,run_number,run_attempt,commit_sha,commit_message,status,workflow_duration,job_name,job_status,job_duration,step_name,step_status,step_duration,test_count,test_failures,average_test_time,timestamp,run_url
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Lint parallel,success,21.0,Upload lint artifact,success,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Lint parallel,success,21.0,Post Restore pip cache,success,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Lint parallel,success,21.0,Post Setup Python,success,1.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Lint parallel,success,21.0,Post Checkout repository,success,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Lint parallel,success,21.0,Complete job,success,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Test parallel,failure,26.0,Set up job,success,1.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Test parallel,failure,26.0,Checkout repository,success,1.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Test parallel,failure,26.0,Setup Python,success,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Test parallel,failure,26.0,Restore pip cache,success,2.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Test parallel,failure,26.0,Install dependencies,success,17.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Test parallel,failure,26.0,Run tests,failure,1.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Test parallel,failure,26.0,Upload test artifact,success,1.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Test parallel,failure,26.0,Post Restore pip cache,skipped,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Test parallel,failure,26.0,Post Setup Python,skipped,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Test parallel,failure,26.0,Post Checkout repository,success,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Test parallel,failure,26.0,Complete job,success,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Test sequential,skipped,0.0,,,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079401855,12,1,d3b9f5f30f2f5594e402bc1c0494cbb090138f40,run 12: introduce second controlled failing test,failure,37.0,Lint sequential,skipped,0.0,,,0.0,51,1,0.002431,2026-06-07T01:39:32Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079401855
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Read experiment configuration,success,4.0,Set up job,success,1.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Read experiment configuration,success,4.0,Checkout repository,success,1.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Read experiment configuration,success,4.0,Read variation file,success,0.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Read experiment configuration,success,4.0,Upload variation configuration,success,0.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Read experiment configuration,success,4.0,Post Checkout repository,success,0.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Read experiment configuration,success,4.0,Complete job,success,0.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Test parallel,success,22.0,Set up job,success,1.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Test parallel,success,22.0,Checkout repository,success,1.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Test parallel,success,22.0,Setup Python,success,0.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Test parallel,success,22.0,Restore pip cache,success,1.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Test parallel,success,22.0,Install dependencies,success,14.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Test parallel,success,22.0,Run tests,success,0.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Test parallel,success,22.0,Upload test artifact,success,1.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Test parallel,success,22.0,Post Restore pip cache,success,0.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Test parallel,success,22.0,Post Setup Python,success,0.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Test parallel,success,22.0,Post Checkout repository,success,1.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
27079397897,11,1,d0febdef6aaabce5dc43ba9524bb7d9ddd8368a0,run 11: switch jobs back to parallel mode,success,34.0,Test parallel,success,22.0,Complete job,success,0.0,51,0,0.002314,2026-06-07T01:39:20Z,https://github.com/JoaoGuilhermeSalomao/pond-m10-s7/actions/runs/27079397897
